2018-04-11 14:16:00	2018-04-11 14:46:00
2018-04-11 16:49:00	2018-04-11 17:33:00
2018-04-12 07:50:00	2018-04-12 08:49:00
2018-04-12 09:03:00	2018-04-12 09:48:00
2018-04-12 10:37:00	2018-04-12 11:28:00
2018-04-12 12:14:00	2018-04-12 13:03:00
2018-04-12 15:51:00	2018-04-12 16:23:00
2018-04-12 17:48:00	2018-04-12 18:47:00
2018-04-12 19:09:00	2018-04-12 19:09:00
2018-04-13 08:46:00	2018-04-13 09:16:00
2018-04-13 09:27:00	2018-04-13 09:58:00
2018-04-13 11:37:00	2018-04-13 12:35:00
2018-04-13 13:43:00	2018-04-13 14:13:00
2018-04-13 14:36:00	2018-04-13 15:06:00
2018-04-13 17:20:00	2018-04-13 18:03:00
2018-04-16 08:34:00	2018-04-16 09:55:00
2018-04-18 15:57:00	2018-04-18 17:19:00
2018-04-18 19:27:00	2018-04-18 19:28:00
2018-04-19 08:54:00	2018-04-19 09:48:00
2018-04-19 11:47:00	2018-04-19 12:27:00
2018-04-19 13:01:00	2018-04-19 13:30:00
2018-04-19 14:03:00	2018-04-19 14:33:00
2018-04-19 15:01:00	2018-04-19 17:01:00
2018-04-20 08:56:00	2018-04-20 10:59:00
2018-04-20 12:16:00	2018-04-20 12:51:00
2018-04-20 14:22:00	2018-04-20 15:15:00
2018-04-20 15:51:00	2018-04-20 17:03:00
2018-04-20 18:12:00	2018-04-20 18:33:00
2018-04-23 07:06:00	2018-04-23 07:37:00
2018-04-23 08:16:00	2018-04-23 08:50:00
2018-04-23 09:32:00	2018-04-23 10:05:00
2018-04-23 10:11:00	2018-04-23 11:16:00
2018-04-23 11:23:00	2018-04-23 11:52:00
2018-04-23 12:33:00	2018-04-23 13:44:00
2018-04-23 16:17:00	2018-04-23 17:11:00
2018-04-24 07:42:00	2018-04-24 08:23:00
2018-04-24 09:09:00	2018-04-24 12:16:00
2018-04-24 13:16:00	2018-04-24 13:45:00
2018-04-24 14:40:00	2018-04-24 15:09:00
2018-04-24 16:23:00	2018-04-24 17:46:00
2018-04-24 17:48:00	2018-04-24 18:21:00
2018-04-24 18:42:00	2018-04-24 18:42:00
2018-04-25 08:52:00	2018-04-25 09:21:00
2018-04-25 10:06:00	2018-04-25 10:35:00
2018-04-25 10:37:00	2018-04-25 11:49:00
2018-04-25 12:44:00	2018-04-25 14:02:00
2018-04-25 15:04:00	2018-04-25 15:47:00
2018-04-25 16:14:00	2018-04-25 16:45:00
2018-04-25 17:37:00	2018-04-25 18:06:00
2018-04-26 08:22:00	2018-04-26 09:07:00
2018-04-26 09:11:00	2018-04-26 10:00:00
2018-04-26 10:04:00	2018-04-26 10:56:00
2018-04-26 11:13:00	2018-04-26 12:45:00
2018-04-26 17:53:00	2018-04-26 19:07:00
2018-04-27 08:27:00	2018-04-27 09:05:00
2018-04-27 10:36:00	2018-04-27 11:15:00
2018-04-27 11:38:00	2018-04-27 12:08:00
2018-04-27 12:11:00	2018-04-27 13:21:00
2018-04-27 14:30:00	2018-04-27 14:59:00
2018-04-27 15:23:00	2018-04-27 16:41:00
2018-04-27 17:37:00	2018-04-27 18:07:00
2018-04-27 18:14:00	2018-04-27 18:43:00
2018-04-27 19:36:00	2018-04-27 19:48:00
2018-04-30 09:19:00	2018-04-30 10:06:00
2018-04-30 10:08:00	2018-04-30 12:29:00
2018-04-30 13:20:00	2018-04-30 13:52:00
2018-04-30 14:33:00	2018-04-30 15:37:00
2018-04-30 16:00:00	2018-04-30 16:52:00
2018-04-30 18:18:00	2018-04-30 19:29:00
2018-04-30 19:54:00	2018-04-30 19:54:06
